,Actual,Predicted
405,[3.2  4.   0.97],[3.8226805 5.424142  0.6114186]
406,[0.8  1.6  0.97],[0.6442478 2.4102056 1.2850132]
407,[0.8  1.6  1.17],[0.66157746 2.3698826  1.3225698 ]
408,[2.4  1.6  1.17],[2.2293298 2.7197084 1.1550676]
409,[3.2  4.   1.77],[3.8752062 5.0561175 0.7209461]
410,[1.6  4.   0.17],[2.3152056 4.5287585 1.067016 ]
411,[3.2  2.4  0.77],[2.8074844 2.2244496 1.1910628]
412,[3.2  2.4  0.77],[2.9172406 2.693133  1.0285176]
413,[4.   4.   1.77],[3.8862565 4.981689  0.7432967]
414,[3.2  4.   0.57],[3.7760167 5.682049  0.5301795]
415,[0.8  2.4  1.97],[0.43817616 2.2392073  1.8160136 ]
416,[2.4  1.6  1.17],[2.261159  2.5088725 1.1941631]
417,[3.2  4.   1.17],[3.8675945  5.1103     0.70487237]
418,[2.4  1.6  0.97],[2.215746  2.7691555 1.0956943]
419,[3.2  4.   1.37],[3.8510537 5.2275124 0.6700704]
420,[1.6  3.2  1.17],[2.2760434 2.9219422 1.1832964]
421,[1.6  3.2  1.37],[1.8387135  4.177603   0.96879685]
422,[4.   4.   0.77],[3.8836176 4.981657  0.7441656]
423,[4.   2.4  0.97],[1.7515435 2.6773396 1.0911418]
424,[3.2  1.6  1.97],[2.416053  2.514719  1.3546202]
425,[2.4  0.8  1.37],[2.6193304 1.8318095 1.2325243]
426,[3.2  3.2  2.17],[3.8074608  3.9589975  0.88422674]
427,[0.8  3.2  0.37],[0.85310674 2.6246336  1.786813  ]
428,[4.   1.6  0.17],[3.3434677  0.60040927 1.5665163 ]
429,[3.2  1.6  2.17],[2.115467  3.3822513 1.2167951]
430,[1.6  0.8  1.17],[1.0068789 0.7922201 1.6032293]
431,[2.4  4.   0.37],[2.1154513  4.6255436  0.05033171]
432,[0.8  4.   1.77],[0.6662073 2.3508759 1.7266327]
433,[0.8  3.2  0.77],[0.4672761 3.0053113 1.8973522]
434,[1.6  2.4  1.17],[2.104168  2.800852  1.1862102]
435,[3.2  4.   0.97],[3.8196561 5.444577  0.6052828]
436,[3.2  2.4  1.57],[2.9806     3.4892013  0.98735714]
437,[4.   2.4  1.57],[2.2372715  2.4278543  0.91048753]
438,[2.4  2.4  0.97],[2.125059  3.6805766 1.1636719]
439,[3.2  4.   1.77],[3.8784602  5.031682   0.72810423]
440,[0.8  4.   1.57],[0.4424379 3.7556875 1.5453625]
441,[2.4  0.8  0.37],[2.451116   1.6915407  0.46534997]
442,[0.8  3.2  1.17],[1.0979128 2.2184148 1.8408341]
443,[3.2  3.2  1.17],[3.780917  3.6119115 0.9325197]
444,[0.8  4.   1.57],[0.46091843 3.2839112  1.5674903 ]
445,[3.2  4.   0.77],[3.814045   5.357906   0.62289584]
446,[1.6  3.2  1.17],[2.2116451 3.138914  1.139518 ]
447,[4.   2.4  1.17],[2.9206846 2.2222104 0.987488 ]
448,[3.2  3.2  0.57],[2.1729615  4.4043784  0.78048974]
449,[4.   4.   1.37],[3.8867128  4.9783254  0.74430233]
450,[2.4  3.2  0.77],[2.2671108 3.2243075 0.5816163]
451,[0.8  3.2  2.17],[1.1100233 2.1241689 1.8488946]
452,[4.   4.   2.17],[3.8867679 4.978291  0.7442928]
453,[3.2  4.   0.57],[3.7711284 5.70514   0.52258  ]
454,[2.4  4.   1.37],[2.8174405  5.30174    0.18562227]
455,[0.8  0.8  1.97],[1.0521479  0.87013197 1.889987  ]
456,[0.8  3.2  0.37],[0.8224733 2.8868253 1.8109274]
457,[1.6  3.2  0.37],[2.279284  2.7944942 1.2306714]
458,[0.8  2.4  1.77],[0.46581268 2.2005508  1.7465088 ]
459,[2.4  4.   0.57],[2.2534976  4.771178   0.06007206]
460,[0.8  1.6  1.97],[0.6277678 2.3418555 1.1328768]
461,[1.6  3.2  1.77],[2.2203388 2.9508243 1.2068486]
462,[4.   0.8  0.97],[3.5137742 0.        1.5407729]
463,[3.2  4.   0.37],[3.7204847 6.0607414 0.4167993]
464,[3.2  1.6  0.17],[2.4551325 1.7563684 1.5236912]
465,[3.2  1.6  2.17],[2.0961368 3.438219  1.2010522]
466,[0.8  0.8  0.17],[0.83690286 0.68158484 1.1509094 ]
467,[0.8  2.4  1.57],[0.45142794 2.2179992  1.7580383 ]
468,[2.4  1.6  2.17],[2.3403263 2.167877  1.5943334]
469,[4.   0.8  1.97],[3.5324059 0.        1.4700372]
470,[1.6  0.8  0.17],[2.4660716  1.6728003  0.40805262]
471,[3.2  4.   1.77],[3.8842428 4.9928684 0.7396348]
472,[2.4  2.4  1.77],[2.1986465 3.1733317 1.2913144]
473,[1.6  4.   2.17],[2.5826206 3.3819141 1.3730661]
474,[4.   2.4  1.57],[3.5227516 3.0855875 0.8906846]
475,[2.4  3.2  0.17],[2.1819017  3.1297228  0.76199347]
476,[1.6  4.   0.17],[2.2950187 4.6370955 1.0619351]
477,[1.6  4.   1.57],[2.2927325 4.6576557 1.068131 ]
478,[2.4  0.8  2.17],[2.6640892 1.9248674 1.3973546]
479,[1.6  1.6  0.17],[2.3157578 3.2745314 0.481435 ]
480,[2.4  3.2  1.37],[2.236714   3.195475   0.56255984]
481,[0.8  0.8  1.57],[1.0075445 0.8308544 1.7368965]
482,[0.8  4.   0.97],[0.5570569 3.3481936 1.4296851]
483,[4.   4.   1.17],[3.8865123 4.97838   0.7443402]
484,[0.8  3.2  0.17],[0.73236203 2.0685244  1.8153036 ]
485,[0.8  0.8  0.57],[0.9706497  0.79912424 1.6107609 ]
486,[1.6  4.   1.17],[2.2913928 4.612697  1.0728464]
487,[2.4  0.8  1.37],[2.6072755 1.8198557 1.1904829]
488,[3.2  1.6  1.57],[2.250259  2.959575  1.1988611]
489,[4.   1.6  1.17],[3.3434324  0.59680676 1.5670755 ]
490,[1.6  2.4  1.37],[2.0042024 3.3121278 1.1413474]
491,[4.   1.6  0.57],[3.3433588  0.59778166 1.5669483 ]
492,[2.4  3.2  0.57],[2.1711483 3.1128213 0.8299283]
493,[3.2  0.8  1.97],[3.1260495  0.61957645 1.6120765 ]
494,[0.8  4.   0.57],[0.52371144 3.4063773  1.4354495 ]
495,[3.2  4.   0.77],[3.8000672 5.514042  0.5802147]
496,[4.   1.6  2.17],[2.1893868 1.0714371 1.5971165]
497,[1.6  1.6  2.17],[2.8256044 1.9297233 1.6630344]
498,[2.4  2.4  1.97],[2.205399  3.1404414 1.2978055]
499,[0.8  2.4  0.77],[0.8385973 2.619984  1.3126472]
500,[0.8  1.6  1.77],[0.6998508 2.6301236 1.5378592]
501,[2.4  4.   0.17],[2.036289   4.5399303  0.12508714]
502,[0.8  2.4  0.37],[1.5116751 3.2375326 1.1691178]
503,[2.4  2.4  0.37],[2.4170437 3.4726455 1.2289335]
504,[4.   1.6  2.17],[2.1599097 1.3229487 1.5833032]
505,[1.6  2.4  0.97],[2.646183  2.2190151 1.1745131]
506,[2.4  4.   0.37],[2.0929742  4.581357   0.05954301]
507,[3.2  4.   0.77],[3.7972686 5.4553823 0.5925815]
508,[3.2  3.2  1.77],[3.7245533 4.1987963 0.7774921]
509,[2.4  0.8  1.77],[2.6511445 1.8547944 1.3397247]
510,[1.6  4.   0.77],[2.3378506 4.313245  1.060073 ]
511,[4.   0.8  0.37],[3.5578372 0.        1.5413793]
512,[2.4  3.2  0.17],[2.2002017  3.1433432  0.80017173]
513,[2.4  0.8  0.97],[2.4674702 1.7145058 0.6101073]
514,[3.2  2.4  1.17],[2.965057  3.3110693 1.0011308]
515,[3.2  0.8  0.37],[2.427146  1.5225557 1.3185928]
516,[1.6  1.6  0.57],[2.2956257  3.070967   0.57530105]
517,[4.   2.4  2.17],[3.8828602 3.359128  0.8333287]
518,[3.2  0.8  2.17],[3.0731032 1.0092685 1.6179497]
519,[4.   2.4  0.97],[2.4970822  2.7147055  0.96703786]
520,[3.2  1.6  1.97],[2.5089478 2.0903683 1.4630878]
521,[0.8  3.2  1.17],[0.93994975 2.1836524  1.9074512 ]
522,[0.8  3.2  0.57],[0.8284831 2.0825615 1.767403 ]
523,[1.6  1.6  1.57],[2.6444836 2.1220407 1.6679404]
524,[3.2  3.2  0.17],[3.4328177 4.3102283 0.6181116]
525,[1.6  0.8  1.17],[1.0191598 0.7973757 1.631441 ]
526,[2.4  3.2  2.17],[2.3580842 2.6340804 0.9514947]
527,[4.   1.6  0.17],[3.3435032  0.60116816 1.566393  ]
528,[4.   3.2  1.37],[3.923616  4.1609955 0.8786554]
529,[0.8  3.2  2.17],[1.4734356 2.0506802 1.7550302]
530,[4.   2.4  1.17],[2.6806319 2.0248294 1.0642937]
531,[3.2  2.4  0.97],[2.606454  3.112957  1.0119531]
532,[2.4  4.   0.57],[2.3279037  4.79994    0.08577216]
533,[2.4  4.   0.17],[2.0318947  4.539721   0.12357628]
534,[3.2  3.2  1.97],[3.7965415 3.5926404 0.9471463]
535,[0.8  2.4  1.37],[0.39264202 2.3979368  1.6306827 ]
536,[1.6  0.8  0.37],[0.9680524 0.7480087 1.4398279]
537,[4.   2.4  2.17],[3.858199  3.487018  0.8093646]
538,[2.4  2.4  1.77],[2.189229  3.1957264 1.2846802]
539,[1.6  0.8  1.97],[1.359858  0.8393165 1.9292719]
540,[1.6  1.6  1.17],[2.5952172 2.5367434 1.0572048]
541,[0.8  2.4  1.77],[0.7423241 2.1180346 1.4738982]
542,[4.   3.2  1.57],[3.8807325 4.7607536 0.7794764]
543,[0.8  4.   0.37],[0.5177262 3.448348  1.4450216]
544,[0.8  2.4  2.17],[0.9131918 1.9925537 1.8804877]
545,[0.8  3.2  1.17],[0.6650021 2.4043174 1.9375561]
546,[0.8  1.6  1.97],[0.62564945 2.3600786  1.1358796 ]
547,[2.4  4.   0.57],[2.2269206  4.734342   0.05862945]
548,[1.6  3.2  0.57],[2.078343  3.4699552 1.0968287]
549,[1.6  2.4  0.97],[2.5560455 2.5344238 1.0967224]
550,[3.2  3.2  1.97],[3.7918005 3.6649477 0.929687 ]
551,[3.2  3.2  2.17],[3.7998784  3.975555   0.87575185]
552,[1.6  4.   2.17],[2.5205612 3.626546  1.3163689]
553,[2.4  1.6  1.97],[2.3307734 2.5850089 1.4974265]
554,[2.4  2.4  0.97],[2.091886  3.8032522 1.1263771]
555,[3.2  3.2  1.77],[3.742688   4.0073657  0.82791483]
556,[1.6  4.   1.77],[2.3207939 4.4459834 1.1182361]
557,[1.6  4.   2.17],[2.4198976 3.988277  1.2365923]
558,[4.   0.8  0.97],[3.5518863 0.        1.5238857]
559,[2.4  1.6  0.17],[2.3457136 3.224214  0.9463947]
560,[2.4  2.4  1.97],[2.203527  3.1430345 1.2992299]
561,[4.   1.6  1.57],[3.1756012  0.74279785 1.5834458 ]
562,[4.   2.4  1.57],[3.395257   2.9776778  0.88635844]
563,[3.2  0.8  2.17],[3.16698   0.5598936 1.6507683]
564,[1.6  3.2  0.77],[2.09847   3.3893805 1.1840724]
565,[0.8  4.   1.77],[0.66098   2.2622647 1.7489691]
566,[0.8  0.8  1.57],[1.0342312  0.85424614 1.828437  ]
567,[3.2  2.4  0.97],[2.5304017 3.013711  1.0818621]
568,[4.   4.   1.77],[3.88645   4.980179  0.7437537]
569,[3.2  3.2  1.77],[3.6955304  4.36154    0.72500575]
570,[2.4  2.4  1.37],[2.1987967 3.1662724 1.2968712]
571,[2.4  1.6  0.37],[2.1849127 3.005231  0.8032709]
572,[1.6  0.8  0.17],[2.410653   2.1045363  0.40326113]
573,[3.2  2.4  0.57],[2.5248854 2.0020366 1.3823681]
574,[1.6  2.4  0.77],[2.2320735 2.7949214 1.0634125]
575,[4.   1.6  0.77],[3.342889   0.61277103 1.5645366 ]
576,[0.8  1.6  1.17],[0.66862464 2.38447    1.3546453 ]
577,[4.   3.2  1.17],[3.9842885  4.6432333  0.80091846]
578,[3.2  2.4  0.37],[2.432025  1.8736806 1.4819016]
579,[4.   3.2  2.17],[2.6949975 4.0155683 1.3906488]
580,[4.   2.4  2.17],[3.8818367  3.4501483  0.81765336]
581,[0.8  3.2  1.37],[0.5359962 2.5448074 1.9496965]
582,[2.4  3.2  0.37],[2.2559013 3.2112088 0.6176983]
583,[4.   4.   2.17],[3.8867    4.9786615 0.7441902]
584,[1.6  3.2  0.57],[1.95227   3.8499842 1.026084 ]
585,[0.8  1.6  0.57],[0.62691116 2.3281262  1.1819227 ]
586,[2.4  1.6  0.57],[2.1677217 3.067557  0.9654152]
587,[3.2  0.8  0.17],[2.4640956 1.2040114 1.6059475]
588,[4.   3.2  0.17],[2.775619  3.9986458 1.2788405]
589,[2.4  3.2  0.97],[2.3253245 3.2623281 0.7535057]
590,[0.8  3.2  0.17],[0.6990311 2.1588502 1.8225391]
591,[4.   4.   1.97],[3.8857756  4.984932   0.74233925]
592,[4.   0.8  0.37],[3.5581157 0.        1.5362496]
593,[4.   3.2  0.97],[3.9571495 4.603451  0.8081167]
594,[3.2  4.   1.77],[3.8814178 5.011969  0.7340085]
595,[1.6  2.4  0.97],[2.6147904 2.3447595 1.1514591]
596,[4.   2.4  0.57],[2.1446035 3.3334517 1.1807001]
597,[3.2  3.2  1.37],[3.800163   3.487873   0.97008497]
598,[4.   1.6  0.17],[3.3434262 0.599329  1.566694 ]
599,[0.8  3.2  1.97],[1.3940821 1.7836828 1.8599565]
600,[0.8  2.4  0.57],[1.1856029 2.7700896 1.212281 ]
601,[0.8  3.2  1.17],[0.56548715 2.3994288  1.9661262 ]
602,[3.2  2.4  1.37],[2.6099193 2.4245563 1.237257 ]
603,[0.8  0.8  1.17],[0.95400476 0.78396916 1.5532767 ]
604,[4.   3.2  1.97],[3.8818994  4.858696   0.76298046]
605,[4.   4.   1.77],[3.886648  4.978817  0.7441571]
606,[0.8  4.   1.97],[1.2359207 2.6660042 1.4892186]
607,[4.   3.2  0.77],[4.079024   4.1817303  0.90134615]
608,[2.4  4.   0.77],[2.4339566  4.940981   0.09668547]
609,[1.6  1.6  1.37],[2.7091506 2.2801998 1.434407 ]
610,[2.4  1.6  0.57],[2.1998339 2.9046316 0.987028 ]
611,[3.2  0.8  1.17],[3.0698588 0.8278018 1.5929326]
612,[0.8  1.6  0.97],[0.63909745 2.401825   1.275403  ]
613,[2.4  4.   1.17],[2.1514888  4.5343714  0.10060942]
614,[2.4  0.8  1.37],[2.5729327 1.8033718 1.073575 ]
615,[3.2  4.   0.37],[3.7189407 6.071821  0.4135192]
616,[1.6  2.4  0.17],[2.6215172  3.13231    0.87790775]
617,[4.   0.8  2.17],[1.9429644 0.9790721 1.6759295]
618,[3.2  4.   0.17],[3.688891   5.8106475  0.46058905]
619,[2.4  2.4  0.77],[2.1889453 3.3291693 1.2516929]
620,[2.4  3.2  1.57],[2.9631917 3.9245863 0.5618406]
621,[1.6  4.   0.37],[2.3011153 4.607326  1.065843 ]
622,[4.   1.6  1.37],[3.348323   0.60676956 1.5638573 ]
623,[4.   4.   1.77],[3.8866277 4.9789124 0.7441305]
624,[3.2  3.2  0.17],[3.4226027 4.2789416 0.6208489]
625,[2.4  1.6  0.37],[2.237881  2.773048  0.9444872]
626,[4.   4.   1.57],[3.886249  4.9815545 0.7433459]
627,[2.4  3.2  1.17],[2.1300888 3.0766535 0.7774851]
628,[0.8  0.8  1.77],[1.0505328  0.86855936 1.8843671 ]
629,[2.4  4.   1.97],[3.7120445  5.1896315  0.60374016]
630,[2.4  0.8  0.17],[2.4518108  1.6924746  0.46450013]
631,[3.2  4.   0.37],[3.7122633 6.128888  0.3971845]
632,[3.2  2.4  0.17],[2.4400501 1.8214366 1.489501 ]
633,[1.6  2.4  1.37],[2.1117427 2.8612282 1.2565866]
634,[2.4  2.4  2.17],[1.9932156 3.6712348 1.1450028]
635,[3.2  4.   0.37],[3.7387311  5.9870844  0.44224536]
636,[4.   3.2  0.17],[3.3885658 3.9702978 1.0892788]
637,[0.8  2.4  1.77],[0.46010852 2.2062504  1.5177572 ]
638,[2.4  0.8  1.97],[2.6613343 1.8596103 1.3717477]
639,[0.8  3.2  0.97],[0.6425791 2.6676383 1.8985095]
640,[1.6  0.8  2.17],[1.1414609  0.93324554 2.1421528 ]
641,[1.6  3.2  1.37],[1.8632333 4.1030436 1.0042144]
642,[3.2  3.2  1.17],[3.7795885  3.6286867  0.92798865]
643,[3.2  0.8  0.17],[3.0071368  0.74944925 1.6248395 ]
644,[4.   2.4  1.37],[2.4294505 1.9225849 0.9757885]
645,[1.6  2.4  0.57],[2.1987655 3.092898  0.889335 ]
646,[1.6  0.8  0.17],[2.426571   1.932051   0.40262717]
647,[2.4  2.4  1.17],[1.859118  3.9805932 1.0494971]
648,[1.6  2.4  1.37],[2.2407522 2.4540212 1.3525745]
649,[2.4  4.   1.37],[2.7463307  5.242777   0.16727203]
650,[2.4  4.   0.97],[2.3599305  4.860188   0.08849031]
651,[2.4  0.8  1.77],[2.6246896 1.8440691 1.251804 ]
652,[3.2  0.8  1.37],[3.1850557  0.48492908 1.6566385 ]
653,[1.6  1.6  1.37],[2.642859  2.3900714 1.4917955]
654,[3.2  0.8  1.57],[3.0255113 0.8816074 1.5530531]
655,[4.   4.   0.57],[3.880823  4.998097  0.7394106]
656,[1.6  4.   1.37],[2.309797  4.576486  1.0806571]
657,[4.   1.6  1.17],[3.3433986 0.5967159 1.5671   ]
658,[2.4  3.2  1.77],[2.722887  3.3493207 0.6265285]
659,[4.   0.8  0.57],[3.5433252 0.        1.5253053]
660,[2.4  2.4  1.97],[2.197688  3.155493  1.3005528]
661,[0.8  1.6  1.77],[0.73312163 2.5184414  1.6268486 ]
662,[2.4  0.8  0.77],[2.5335817 1.7678616 0.932169 ]
663,[2.4  1.6  1.97],[2.3426976 2.5020554 1.5220861]
664,[4.   3.2  0.77],[3.9665537 3.9238544 1.0098337]
665,[1.6  2.4  1.17],[2.142439  2.6898015 1.2007842]
666,[4.   2.4  0.57],[2.1528764 3.397763  1.1995878]
667,[3.2  1.6  1.37],[2.4461906 1.8062422 1.5081034]
668,[0.8  2.4  1.77],[0.6897938 2.1248443 1.3632908]
669,[1.6  1.6  1.77],[2.8150923 2.087864  1.6810629]
670,[2.4  1.6  0.77],[2.2009873 3.0291288 1.2135302]
671,[3.2  4.   1.97],[3.8833528 4.99267   0.7392552]
672,[0.8  0.8  1.17],[0.99750614 0.8220234  1.7024448 ]
673,[3.2  3.2  0.37],[3.5756874 4.4802213 0.6399039]
674,[4.   0.8  1.97],[3.5849457 0.        1.4207237]
675,[1.6  2.4  0.17],[2.6762416  3.3847673  0.81511915]
676,[2.4  3.2  1.37],[2.3288074  3.2896135  0.55316436]
677,[2.4  2.4  0.77],[2.2181666 3.3073893 1.2594165]
678,[2.4  4.   0.37],[2.066589   4.5747066  0.05691451]
679,[0.8  2.4  0.37],[1.1769109 3.0406928 1.1545591]
680,[3.2  2.4  2.17],[3.6227667 3.380982  1.0181898]
681,[1.6  2.4  0.97],[2.7122633 2.4482872 1.0964632]
682,[2.4  4.   0.97],[2.4023414  4.882717   0.10071135]
683,[2.4  1.6  1.57],[2.2786093 2.5282867 1.1585891]
684,[4.   4.   1.17],[3.8866694 4.9786706 0.7442003]
685,[4.   3.2  1.77],[3.9027681 4.802666  0.7733108]
686,[3.2  3.2  0.77],[3.6921923 4.183106  0.7633872]
687,[2.4  3.2  0.97],[2.3240213  3.2325473  0.80767167]
688,[4.   2.4  0.17],[1.1516497 1.761489  1.6958635]
689,[1.6  4.   1.17],[2.3253736 4.556466  1.0841659]
690,[1.6  4.   0.17],[2.3237529 4.485545  1.0702463]
691,[2.4  4.   0.77],[2.382393  4.869955  0.0910666]
692,[3.2  2.4  1.77],[2.9251564 2.7208977 1.0237836]
693,[4.   4.   0.37],[3.8799548 5.02267   0.7312361]
694,[4.   3.2  2.17],[2.865483  3.967768  1.3505285]
695,[0.8  3.2  1.17],[0.8656199 2.26964   1.9085903]
696,[4.   1.6  1.77],[2.4653673 1.0976225 1.7042136]
697,[0.8  2.4  1.77],[0.5895493 2.167204  1.6877248]
698,[3.2  4.   0.37],[3.7087626  6.14832    0.39107674]
699,[2.4  4.   1.97],[3.434031   5.032067   0.51703876]
700,[0.8  1.6  0.37],[0.6208885 2.4538872 1.2645892]
701,[4.   3.2  1.77],[3.8954785  4.769622   0.77860457]
702,[1.6  2.4  1.57],[2.032064  3.2098992 1.1842982]
703,[2.4  0.8  2.17],[2.6676035 1.9022923 1.4036239]
704,[4.   2.4  1.37],[2.3080869  1.9014884  0.99656886]
705,[2.4  3.2  0.37],[2.2047114 3.1467571 0.7027104]
706,[2.4  4.   1.17],[2.268959   4.7664185  0.07509685]
707,[1.6  2.4  0.97],[2.4989007 2.2959871 1.152637 ]
708,[0.8  4.   1.97],[1.8704879 1.8404249 1.5933002]
709,[3.2  0.8  2.17],[3.0564237  0.93982804 1.6002057 ]
710,[2.4  0.8  0.97],[2.4843907 1.7137828 0.707864 ]
711,[4.   2.4  0.37],[1.6632451 2.230449  1.109826 ]
712,[2.4  2.4  0.17],[2.4771104 3.4792888 1.1930743]
713,[3.2  1.6  1.97],[2.3106337 2.8459582 1.29247  ]
714,[3.2  2.4  1.97],[3.6244895  3.6218777  0.94202775]
715,[4.   0.8  1.57],[3.5517814 0.        1.5486281]
716,[3.2  0.8  1.37],[3.1827943  0.48896337 1.6553104 ]
717,[0.8  4.   1.97],[1.9563104 2.1663463 1.4445695]
718,[4.   3.2  0.57],[4.022616  4.053866  0.9103917]
719,[2.4  2.4  2.17],[2.0083985 3.7100458 1.1338558]
720,[2.4  0.8  1.97],[2.6456933 1.854655  1.3227015]
721,[4.   4.   1.97],[3.8862407 4.9811497 0.7434882]
722,[2.4  0.8  0.37],[2.4917707  1.7440293  0.44266975]
723,[0.8  1.6  1.97],[0.6288483 2.3319726 1.1611919]
724,[0.8  0.8  1.57],[1.0038586  0.82766247 1.7242799 ]
725,[2.4  0.8  1.57],[2.6015582 1.9546902 1.1963722]
726,[3.2  1.6  1.17],[2.3970315 2.1380038 1.4112471]
727,[1.6  0.8  1.97],[1.2136276  0.88315284 2.0074866 ]
728,[2.4  0.8  0.97],[2.458918  1.7238004 0.5442492]
729,[2.4  1.6  0.97],[2.2234707 2.7037222 1.0540324]
730,[3.2  1.6  0.17],[2.4584727 1.7427053 1.5282915]
731,[1.6  0.8  0.77],[2.5670097  1.0976198  0.57740456]
732,[2.4  3.2  1.77],[2.8093882  3.6256545  0.58310974]
733,[0.8  0.8  0.37],[0.8879266 0.726228  1.3266861]
734,[3.2  3.2  1.37],[3.8114567  3.4202826  0.99142057]
735,[1.6  0.8  1.77],[1.2604663 0.838027  1.8989208]
736,[4.   4.   2.17],[3.8862567 4.981653  0.7433024]
737,[4.   2.4  1.57],[2.3943126  2.4475458  0.88538563]
738,[3.2  2.4  1.97],[3.6556864  3.564626   0.96529096]
739,[1.6  4.   0.17],[2.2917523 4.662712  1.0604792]
740,[1.6  3.2  0.57],[2.0384216 3.6057217 1.0654626]
741,[1.6  0.8  0.97],[1.642611  0.6289005 1.2788788]
742,[4.   1.6  1.37],[3.349662  0.6001165 1.5647359]
743,[0.8  4.   1.17],[0.44738293 3.6281571  1.4512814 ]
744,[4.   0.8  0.37],[3.5765035 0.        1.5158727]
745,[3.2  0.8  0.17],[4.4181986 3.6415198 1.81679  ]
746,[3.2  4.   0.17],[3.7004185  5.8856783  0.44839245]
747,[4.   4.   0.57],[3.8814857 4.99277   0.7410159]
748,[3.2  1.6  1.77],[2.2554104 3.0099308 1.1751875]
749,[0.8  3.2  0.77],[0.5228865 3.114195  1.8627615]
750,[3.2  2.4  2.17],[3.6223252 3.3339653 1.018005 ]
751,[1.6  3.2  0.17],[2.169515  3.1567993 1.1691322]
752,[3.2  0.8  0.37],[2.4645991 1.1437441 1.6272066]
753,[3.2  0.8  1.17],[3.0672286 0.7812394 1.5680447]
754,[4.   1.6  1.37],[3.345504  0.6007581 1.5658529]
755,[2.4  2.4  0.17],[2.3967972 3.385744  1.2352562]
756,[1.6  4.   0.57],[2.2902403 4.668295  1.0580552]
757,[1.6  3.2  0.57],[2.159637  3.2608385 1.1238608]
758,[2.4  4.   1.57],[2.7266757  5.1516223  0.18212938]
759,[0.8  2.4  1.77],[1.0132017 2.079072  1.3139516]
760,[4.   2.4  0.77],[1.3298855 2.6052885 1.1917701]
761,[3.2  2.4  1.17],[3.0203452 2.8583882 1.1186752]
762,[1.6  3.2  0.97],[2.0455313 3.6102748 1.0668466]
763,[3.2  3.2  0.97],[3.7535632  3.8254294  0.87185764]
764,[0.8  2.4  0.77],[1.3587217 2.6671169 1.1600677]
765,[4.   4.   1.77],[3.886689  4.9786654 0.7441974]
766,[1.6  2.4  1.97],[2.2512941 2.3534122 1.394749 ]
767,[1.6  0.8  1.57],[1.1181254 0.8896284 1.98848  ]
768,[0.8  2.4  1.37],[0.39972043 2.3623252  1.5467837 ]
769,[0.8  4.   0.97],[0.49005866 3.475278   1.426377  ]
770,[3.2  3.2  1.37],[3.8125162  3.4118037  0.99385613]
771,[3.2  4.   2.17],[3.7948582 5.617955  0.5535259]
772,[4.   4.   1.97],[3.886417  4.9803057 0.7437217]
773,[0.8  1.6  1.17],[0.6856046 2.4075677 1.42008  ]
774,[0.8  4.   0.77],[0.52258396 3.4058204  1.4440113 ]
775,[2.4  2.4  0.17],[2.315011  3.3659332 1.2323987]
776,[1.6  3.2  0.77],[2.080826  3.473278  1.1808099]
777,[0.8  0.8  0.37],[0.8802781  0.71955776 1.3004472 ]
778,[1.6  2.4  0.77],[2.1610224 3.1475892 0.9348688]
779,[4.   2.4  1.57],[2.8293903  2.4236536  0.81207824]
780,[4.   4.   0.77],[3.8850245 4.984885  0.7425995]
781,[3.2  1.6  0.57],[3.649697  1.4178936 1.2170389]
782,[4.   0.8  1.97],[3.5697753 0.        1.445086 ]
783,[3.2  3.2  1.17],[3.7968519 3.5025506 0.9651659]
784,[0.8  4.   0.57],[0.53816366 3.3726442  1.4452169 ]
785,[4.   1.6  0.17],[3.3439574  0.60864615 1.5650623 ]
786,[3.2  4.   0.77],[3.7755167  5.7010436  0.52553606]
787,[0.8  0.8  0.97],[1.0106862 0.8336568 1.7477045]
788,[1.6  4.   1.17],[2.3201437 4.5598803 1.082613 ]
789,[2.4  4.   1.97],[3.6554632  5.1634445  0.58342725]
790,[1.6  4.   1.97],[2.3378584 4.4234858 1.1255165]
791,[1.6  1.6  1.37],[2.7179527 2.4432077 1.3702207]
792,[0.8  2.4  1.77],[0.39038157 2.2259736  1.6717403 ]
793,[4.   0.8  0.17],[3.582732  0.        1.4942658]
794,[1.6  4.   0.97],[2.3302238 4.524057  1.0744835]
795,[0.8  4.   1.97],[1.7788233 1.8134613 1.6099933]
796,[2.4  4.   0.97],[2.1967907  4.6965675  0.06049997]
797,[1.6  1.6  0.97],[2.5188572 2.3135676 0.9069644]
798,[2.4  3.2  1.97],[2.903536  3.2255695 0.7367427]
799,[1.6  1.6  0.37],[2.646762   2.1426802  0.80358076]
800,[0.8  0.8  1.57],[1.0263686 0.8473363 1.8014555]
801,[1.6  0.8  0.37],[1.0211058  0.71075296 1.3471059 ]
802,[1.6  4.   2.17],[2.326593 4.350116 1.136987]
803,[2.4  1.6  0.17],[2.343486   3.239789   0.95635813]
804,[2.4  1.6  1.17],[2.2348948 2.6878734 1.1645198]
805,[1.6  2.4  0.57],[2.1422486 2.818965  1.0357609]
806,[3.2  0.8  0.17],[2.8856301  0.87131345 1.5993719 ]
807,[3.2  2.4  0.97],[2.9489622 3.6877842 0.946439 ]
808,[2.4  4.   0.37],[2.0701728  4.561453   0.06944942]
809,[3.2  1.6  1.37],[2.4272523 1.9330535 1.4709332]
810,[3.2  0.8  2.17],[3.1599262  0.57003736 1.6495185 ]
811,[3.2  0.8  0.97],[3.036262  0.567189  1.6746514]
